epoch,train_loss,mixup_loss,valid_loss
1,0.8795439688823162,0.0,0.6159694634186916
2,0.605205623098673,0.0,0.5638044270185324
3,0.5331177878647279,0.0,0.5042244360232965
4,0.5040435827313325,0.0,0.4787348810678873
5,0.45899879722258985,0.0,0.4723922812785858
6,0.44573549123910755,0.0,0.47988354013516354
7,0.457649721740148,0.0,0.48092328355862546
8,0.4588008805727347,0.0,0.4602010739155305
9,0.4581594289495395,0.0,0.452999411485134
10,0.44814750542625403,0.0,0.44551849556274903
11,0.43292369406956893,0.0,0.449814151877012
12,0.4346757799578019,0.0,0.4402176600236159
13,0.42690794762128437,0.0,0.4408740940002295
14,0.415293821062033,0.0,0.42269869645436603
15,0.41321444721558154,0.0,0.4366188068420459
16,0.4126126152009536,0.0,0.4036344358554253
